Feature0,Feature1,Feature2,Feature3,Feature4,Label,Type,Narrative
2.883029996,-1.062956473,2.968657355,1.178807885,2.52812246,1,,Feature4 is high.
-0.485910597,-0.941908346,0.4654706,-0.605999058,1.769772499,1,,Feature4 is high.
1.742791445,-2.936583942,0.540227082,0.060639312,0.865494196,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.961621534,-0.144197891,-1.879804198,0.047834464,-2.332208302,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.598709386,1.078610617,-1.247665998,-2.086711048,-2.180212554,1,,Feature4 is low. Feature3 is low.
0.183375287,1.70850668,1.538185556,2.238610295,0.075140905,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.228081799,0.259831171,0.071301056,0.821076995,-0.804296431,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.422616927,0.666446284,-1.055270227,-1.471138202,-1.849385193,1,,Feature4 is low. Feature3 is low.
1.516274722,0.45741223,-2.970988141,1.151880539,-2.794144589,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.109984168,-0.39269581,-2.836665115,0.312597229,-1.453085454,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.619541334,-3.915930422,1.862042052,-1.880324707,1.357465882,1,,Feature4 is high.
0.65305914,-1.830948415,0.301538706,0.82393101,0.128821744,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.183336049,1.352909624,-1.113690027,-2.919126711,-1.032803361,1,,Feature4 is low. Feature3 is low.
0.583749229,0.791908292,1.604261535,0.492053083,-0.291157157,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.199923585,-2.753171892,5.222150884,2.903281799,1.929866708,1,,Feature4 is high.
-1.211347122,0.931089887,-2.469352265,-2.13297869,-3.974978354,1,,Feature4 is low. Feature3 is low.
1.930481518,0.72244928,-0.055586244,0.683512502,0.565649349,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.616542297,0.969697671,0.586911752,-3.88282086,0.568466733,1,,Feature4 is low. Feature3 is low.
-0.45656783,-1.796808443,1.338131294,-0.329928461,2.831618564,1,,Feature4 is high.
-1.237098211,-1.203483146,-0.145974351,-0.368284492,1.041821726,1,,Feature4 is high.
-0.624192136,-0.282145492,-0.802932896,0.543023516,-2.053158984,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.279432739,-0.691454074,2.558820357,-0.168056174,-2.201525548,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.150777733,-0.017649132,0.557663543,1.774187067,-0.229547342,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.667913557,-2.275137939,2.734280065,4.421735202,0.654191781,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.345217831,-0.654948887,1.028387984,-1.288449141,5.476668269,1,,Feature4 is high.
-0.506204678,-0.190630638,0.940725308,1.359111491,1.298861131,1,,Feature4 is high.
-0.510320591,0.034955327,-0.721577071,-2.361371613,-2.591071458,1,,Feature4 is low. Feature3 is low.
-0.881217731,-2.979464342,3.215440861,0.750920056,1.125845536,1,,Feature4 is high.
0.205970663,1.923882021,-2.568537727,-1.802889842,-2.33498885,1,,Feature4 is low. Feature3 is low.
-1.411666885,-1.317790519,-1.489157098,-1.251977393,3.174991253,1,,Feature4 is high.
0.448296869,3.232917275,-1.232831185,3.188207366,0.028647569,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.648198344,-0.753675794,-1.556929871,1.099219235,-2.029923425,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.417681138,-0.913794785,2.239821142,-1.473489858,-1.668326049,1,,Feature4 is low. Feature3 is low.
0.657625168,-2.354477212,3.93150404,0.752942285,4.320034043,1,,Feature4 is high.
2.406890934,1.242402504,-0.364365211,-0.064190223,1.167370385,1,,Feature4 is high.
-0.806301585,1.770679222,-0.325627212,2.304664164,-2.19750461,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.305076792,-0.92682794,1.431668681,0.726702793,1.509047794,1,,Feature4 is high.
-2.960311008,2.411592928,-1.29879031,3.516861468,-1.888184493,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.166828768,-1.775947155,0.988210832,0.508260615,1.636143303,1,,Feature4 is high.
-1.14597764,-0.20809157,0.617389269,1.768728275,-0.09425248,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.240105265,-1.589341589,0.957683945,2.188251659,0.525479412,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.330474664,-0.341114534,2.36841572,3.656154552,-1.326003092,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.5671464,0.266644278,-1.131011158,1.431137694,-1.320443408,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.819792251,-0.778059076,2.144210157,-0.708169196,-2.039936689,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.1365693,-0.648319828,-0.179562942,-1.238365746,2.402978425,1,,Feature4 is high.
0.439605148,-0.420837796,0.419441382,-0.335017095,-0.826379245,0,,Feature4 is low. Feature3 is high. Feature0 is high.
4.407938584,-5.705092602,2.962170634,-3.611206665,2.274838175,1,,Feature4 is high.
0.416852223,0.963939369,-1.169343517,-1.250701345,-1.751209641,1,,Feature4 is low. Feature3 is low.
1.260077374,2.666108703,-3.111052978,-0.99073958,-1.378216427,1,,Feature4 is low. Feature3 is low.
-1.233655454,-1.387673498,1.122908667,0.462100451,-0.469238375,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.054605897,3.77979237,-3.918145325,-1.040279048,-0.61470365,1,,Feature4 is low. Feature3 is low.
-0.341997091,0.37006285,-1.553193295,2.450310528,-1.559267929,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.841512298,-0.957134933,2.525775466,-2.705783327,0.371109436,1,,Feature4 is low. Feature3 is low.
0.261735664,0.924283857,-2.516679751,2.328859689,-2.203158845,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.407608422,-1.478544832,3.206218242,4.046554546,0.224685351,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.29138394,-0.678587119,-1.66956825,-2.832295417,3.321556065,1,,Feature4 is high.
-1.276166062,-1.573253578,0.049622891,-0.766850932,1.446738395,1,,Feature4 is high.
0.039307661,-1.035943538,-1.556662607,0.476093149,-1.085881096,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.983656813,2.749718946,-3.313606696,-1.333805246,-1.57032423,1,,Feature4 is low. Feature3 is low.
0.071035264,1.300900447,-2.18837499,-0.03288073,-1.675895508,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.333629285,-0.007039413,-2.730064527,2.56263252,-1.94438501,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.966262646,0.112053838,0.907422732,0.453309761,-2.307188292,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.14661757,0.093616812,0.809985007,-0.380209196,-1.365299091,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.501600681,2.134090604,-2.425693157,0.280501765,-0.191540771,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.589731237,1.561384526,-1.12470189,-2.05273095,-1.075125875,1,,Feature4 is low. Feature3 is low.
0.741255188,0.822373855,1.766983479,0.663430691,-0.897012399,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.386662757,-2.294492033,1.685644086,1.142627031,1.831000727,1,,Feature4 is high.
0.822351939,-0.961525288,-0.178627126,-0.617312708,-0.967983795,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.432377488,0.668171729,0.493781883,-0.294811928,1.187979925,1,,Feature4 is high.
-1.784822691,-0.003358814,-1.203280317,0.320905281,-1.131342458,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.50063727,-0.884781068,2.628122482,-0.015144788,1.800941424,1,,Feature4 is high.
1.482077917,1.474399632,-1.147104162,-1.911247599,-0.157720921,1,,Feature4 is low. Feature3 is low.
-0.391315399,1.543967663,0.419558014,1.938610055,-1.549822845,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.867242299,0.232104093,-1.185180443,3.268098582,-2.187452769,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.075076263,-3.071612407,1.637731013,-0.708050202,2.835178222,1,,Feature4 is high.
3.599955617,-1.067447415,0.310584251,-1.19087649,-1.230885388,1,,Feature4 is low. Feature3 is low.
-1.429107248,-2.827034141,2.82546393,1.597199117,1.761291868,1,,Feature4 is high.
-1.614548949,0.500370756,1.570379127,0.814627944,-1.820195296,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.336632895,1.81076404,1.231043224,3.202069722,-1.496506357,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.320732789,-0.902165659,-1.590278866,0.081842207,-0.676175099,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.823965497,-0.47020358,1.044131638,-0.55069143,-2.884973364,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.758519719,0.209229779,-1.25639632,-0.019806027,-1.807282037,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.764857146,-0.768164392,-1.473606397,0.167260778,-1.381173596,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.993873419,-0.782189175,-1.523832783,1.481816629,-1.374565313,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.599206917,-1.825064178,0.976932332,2.552485172,0.381481786,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.647723407,1.12232845,0.561796273,0.311405042,-0.111274435,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.255181726,1.466542808,-0.511943021,-1.852002957,-0.395524167,1,,Feature4 is low. Feature3 is low.
0.615773708,-0.944372957,3.095402368,1.502005761,2.526761303,1,,Feature4 is high.
-1.383277578,-1.586864603,-0.374290191,-0.447206845,2.439171865,1,,Feature4 is high.
1.530448469,-2.770802684,-1.160846594,0.433766028,-0.533444542,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.283934701,0.980364426,-0.869755656,3.32697395,-1.371657114,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.342270544,-0.623408116,1.245546407,0.820658573,1.443611273,1,,Feature4 is high.
0.984183995,1.228567921,-2.98240786,2.772802175,-3.165532693,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.500047037,0.388953822,1.795753849,1.236407088,-2.856372265,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.082091394,-2.873863855,3.103442388,1.991207698,3.790336968,1,,Feature4 is high.
-0.404336362,1.069279475,-1.209851095,2.368842391,-2.121688064,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.44444983,-2.764854388,-0.780920356,-0.085098939,-0.287621464,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.884998308,2.73267264,0.442806483,3.163452075,0.007032077,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.258140289,-1.170100448,-0.173122218,1.255023477,0.095194354,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.323057131,-1.385640326,2.493123769,0.360312752,2.476381956,1,,Feature4 is high.
1.588234761,-3.862285756,0.103113768,-3.780817766,1.156751904,1,,Feature4 is high.
0.586979118,-1.148451975,-0.536903127,-0.379566849,-0.302253441,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.022462885,2.434131578,-0.154244839,2.902176808,-1.362633978,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.017938702,0.407070546,-0.077482917,-2.122376601,-0.984700475,1,,Feature4 is low. Feature3 is low.
0.941079758,-0.1225626,1.624989422,-0.212792309,-1.463069907,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.675232934,-2.281334567,-0.078971259,-0.220585233,-0.57955499,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.213042132,3.154815588,-0.387822219,3.407764725,0.00290456,0,,Feature4 is low. Feature3 is high. Feature0 is high.
3.864868834,1.812472616,-0.586591462,0.665682972,0.406635655,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.015599201,-0.40649039,-0.597228866,1.229555173,0.145298508,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.616010024,-0.043779546,-1.389354372,1.509756139,-1.017064086,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.105563159,0.246705807,0.332143493,0.697546065,-4.097083902,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.094569174,-3.115699841,0.623956932,-0.315484672,1.034394797,1,,Feature4 is high.
-1.029651002,1.003848256,-3.023983973,-1.276654122,0.969759244,1,,Feature4 is high.
2.084473077,1.04043518,-0.012110324,-2.43448121,-0.587695405,1,,Feature4 is low. Feature3 is low.
3.222879664,2.93796034,-2.021663451,0.67975954,1.637244033,1,,Feature4 is high.
2.89231993,-4.083852714,1.273424354,0.046966342,0.666847765,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.940120788,2.812855921,-1.320455683,1.897298324,0.423071709,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.256881474,3.359159104,-3.861216213,-2.197383881,-1.246355081,1,,Feature4 is low. Feature3 is low.
0.565874641,0.734920223,-0.636249918,-2.738425413,-1.601740797,1,,Feature4 is low. Feature3 is low.
-0.29578248,1.023824868,-2.253320289,2.738926526,-1.862953363,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.845484671,0.602065656,-0.230691639,1.494198011,0.618558619,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.899097783,-2.197220159,0.049712319,0.931449148,0.194753014,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.44215568,-0.266030251,0.988008441,0.933335427,0.060680257,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.756612178,0.181215646,-1.774086699,1.847415645,-2.394744648,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.268002103,-0.91085681,-0.429554834,2.048510102,-0.996432035,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.519403695,0.485468537,0.074963111,-1.984742621,-0.344645219,1,,Feature4 is low. Feature3 is low.
0.276114648,-1.143900271,1.531199489,-0.588025683,2.451044091,1,,Feature4 is high.
0.119286453,-0.757781835,1.105645785,-0.529966805,1.968117147,1,,Feature4 is high.
1.143565907,-0.186336696,0.963344363,-2.868489398,-1.791857203,1,,Feature4 is low. Feature3 is low.
1.754761656,1.888927838,-1.76175288,-1.362090475,0.085137486,1,,Feature4 is low. Feature3 is low.
-0.926218396,-1.716858046,0.110369739,-1.120483301,1.82778654,1,,Feature4 is high.
1.692062027,0.286644454,0.605659856,-0.992185097,-0.362673446,1,,Feature4 is low. Feature3 is low.
3.908331782,1.779825898,-0.132320774,0.966177109,2.6864174,1,,Feature4 is high.
2.535657642,0.839896995,2.068699991,0.635187399,0.636477503,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.655738955,-2.343406555,2.057041543,1.870192588,1.855185797,1,,Feature4 is high.
1.234595924,-1.050307504,0.161424615,1.666020259,-0.636963136,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.080804368,2.041812267,1.864011657,3.615090071,-0.509195034,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.99823917,-0.722929868,-0.626790421,0.667197058,0.170560794,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.164602691,-0.065579725,1.930347532,0.170099589,-1.37696282,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.040926314,0.850417229,1.789889782,1.527335642,-1.200951881,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.561836423,-0.105786364,-0.906390898,2.093258967,-1.497577046,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.672722479,-5.168826858,2.079407915,-1.417423448,2.245276487,1,,Feature4 is high.
0.898351107,1.907517345,-2.349783193,-0.345072139,-1.044258682,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.40428776,-0.785169912,1.780448019,-1.45055427,-0.121339813,1,,Feature4 is low. Feature3 is low.
1.06159807,-0.45825412,-1.316840241,-0.052829316,-1.165614758,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.471273968,-3.07946075,1.394632821,-0.613238413,2.465508996,1,,Feature4 is high.
1.385207453,0.370662728,-1.614660483,3.360318322,-2.224761981,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.26224585,-1.375780412,3.850696827,-0.047372949,-3.624047275,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.504625795,2.28266337,-1.556781147,-0.31293464,0.649143761,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.736942725,1.137409072,-0.492912449,-2.862801955,-0.679423602,1,,Feature4 is low. Feature3 is low.
2.316311858,1.745020985,-1.118869985,-0.636560911,0.63328442,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.899705139,-0.186126045,-2.404941856,-1.245839252,-4.746941074,1,,Feature4 is low. Feature3 is low.
-0.493270324,1.443265685,1.409018011,2.37494595,-1.307754304,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.986323678,-0.294357527,0.295965264,1.04445685,1.119375971,1,,Feature4 is high.
0.580807041,0.264184973,1.209680307,0.292342339,-1.768757504,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.83762495,-0.258078543,-0.543417715,-1.969632256,-2.866600257,1,,Feature4 is low. Feature3 is low.
0.891893037,-0.422684093,0.230242835,-1.770303074,3.5465027,1,,Feature4 is high.
3.260803146,3.416841588,-2.783698123,0.079969073,0.755442962,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.273783929,2.014316082,-3.030950528,-1.101030146,-1.819026047,1,,Feature4 is low. Feature3 is low.
0.246653982,-0.952598449,2.198877822,-0.805117385,-2.959788891,1,,Feature4 is low. Feature3 is low.
-2.985267218,-3.123092474,1.395295542,1.32212169,-0.374704974,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.615336904,-0.910819676,-0.073635872,-0.781183208,-1.385909076,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.20883207,1.449052556,-2.023099774,-3.596028088,-2.570497689,1,,Feature4 is low. Feature3 is low.
-0.50202397,-0.497791856,0.556074546,0.668352956,2.310632936,1,,Feature4 is high.
1.315807078,0.225710763,-2.223988897,2.265286076,-2.611516272,0,,Feature4 is low. Feature3 is high. Feature0 is high.
4.787112596,-1.538585259,3.383231222,-2.756200102,0.193783709,1,,Feature4 is low. Feature3 is low.
1.784659373,-2.521786608,0.434552589,-0.477829282,0.041476371,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.849152551,-0.634012389,-1.083321215,0.958687298,-0.697450459,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.385993588,0.165652596,2.158576089,3.088615668,0.893721843,1,,Feature4 is high.
-0.453318536,0.508757374,-1.221533333,-2.619525965,-2.962396999,1,,Feature4 is low. Feature3 is low.
-2.945609516,-1.56599812,-1.033461594,0.640222754,-0.76921125,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.201861575,-1.209729368,3.383067187,2.216626357,0.508873681,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.066460583,0.990790892,1.245548301,0.62951716,-0.326503698,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.157587775,2.147085213,-0.034733003,1.441104474,0.449759845,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.063898389,0.26056188,-0.957956835,1.158426454,-0.935092762,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.356402215,0.771197662,2.210509449,0.152424377,0.969143378,1,,Feature4 is high.
-0.884511391,-0.905375219,-0.777925061,1.87667241,-0.578077748,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.110151031,1.097052172,-0.037075687,-2.158146419,-0.010044654,1,,Feature4 is low. Feature3 is low.
2.405783162,-1.132833591,3.334328349,-3.85936409,-0.140592432,1,,Feature4 is low. Feature3 is low.
-0.532848546,-0.686320679,-1.367070115,3.780956266,-0.870082347,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.662504021,-0.345748956,-1.103281553,0.483279454,0.853239653,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.047186233,-0.799416223,-1.689695552,2.461956714,-0.928622223,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.113477516,-1.179760437,3.326013931,2.019168277,0.368544898,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.75221822,2.490229216,-5.289026277,0.738362269,-4.385426486,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.483860671,3.732908475,-3.715229083,3.525453864,-4.156510381,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.981780061,1.482052104,3.014118446,1.448834183,1.682872792,1,,Feature4 is high.
1.619869541,2.138526392,-0.12516208,1.328341885,0.561652318,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.938631016,0.218088067,1.664359812,0.104295605,1.122544777,1,,Feature4 is high.
1.059132947,1.493602498,-0.004356115,1.521212308,-1.362606462,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.98609542,3.362212014,-0.75570148,2.74453374,1.094702647,1,,Feature4 is high.
0.942328768,1.43747767,-1.667572683,-0.075733865,-1.315901754,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.143058322,2.254144321,-3.122426735,2.126062471,-3.18703771,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.472163347,-3.571725662,0.89125639,-1.337335897,0.847167302,1,,Feature4 is low. Feature3 is low.
0.790513951,1.923391198,-2.304958593,-1.730833577,-2.001983423,1,,Feature4 is low. Feature3 is low.
1.50611203,1.141881493,2.335603967,1.201586052,0.388128102,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.463857151,-0.937208145,2.371076086,0.918773476,2.517923042,1,,Feature4 is high.
-0.241521244,-1.948622934,-1.285142249,1.217935207,-0.262945672,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.019986653,-0.229922676,1.673573386,-0.211426085,-1.781953046,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.329498251,-0.470070926,-0.130037799,-1.818815919,2.486557319,1,,Feature4 is high.
0.572570021,1.164293245,-1.487762372,-1.638538604,-1.694754898,1,,Feature4 is low. Feature3 is low.
0.441217589,-0.124388612,-0.185372649,2.934663761,-0.319550834,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.369350074,-0.312453402,-2.169309463,1.009670506,-2.11038684,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.067702774,-2.61879845,-0.540380463,-1.070767464,2.302058917,1,,Feature4 is high.
3.514700031,1.460980707,0.582985481,-3.172250058,0.929731969,1,,Feature4 is high.
-0.631127345,-1.837359682,3.865676154,3.001556097,1.220318707,1,,Feature4 is high.
0.136969222,1.384571566,-3.678060435,3.279423435,-3.449217329,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.664446399,-0.727920105,-1.404654203,2.604482768,-1.747906702,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.193386792,0.225277854,-0.895791989,1.231401984,-1.207484757,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.040213245,-1.295518277,-1.834283462,1.452953833,-1.252649379,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.433787036,0.936740968,0.159674209,-0.466436175,0.622248576,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.112343243,-0.184812021,-0.112000582,-1.48481074,-1.747137576,1,,Feature4 is low. Feature3 is low.
-1.452365625,-1.485299868,1.850652644,2.115164125,0.973434352,1,,Feature4 is high.
0.878376058,0.277850092,0.013700572,-1.435614367,-1.116916333,1,,Feature4 is low. Feature3 is low.
1.420189764,-0.397700352,2.217628744,-0.208779521,-1.672603045,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.739964841,1.930372141,0.549788655,2.600683308,-0.07528893,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.080584075,-1.166414839,1.907795354,0.419556258,1.727459962,1,,Feature4 is high.
1.500312945,-0.130374363,2.626463221,0.802666782,3.63424466,1,,Feature4 is high.
-0.742698776,1.656537909,0.596260586,2.321766428,-2.116912444,1,,Feature4 is low. Feature3 is high. Feature0 is low.
3.562325156,-2.086345648,0.940026518,-0.661028688,-0.842018761,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.262126444,0.360183655,-0.699890266,2.886932935,-1.779238361,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.369768614,1.123132705,-1.604216435,-1.907463312,-1.654670694,1,,Feature4 is low. Feature3 is low.
-0.328488694,0.048524101,3.224328227,1.433533484,-1.254758305,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.200970499,-2.909126167,-0.90807378,0.426956021,0.306289174,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.036528105,-1.644494965,-0.048008151,0.368145223,0.687268752,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.402327023,-1.645247089,4.121814636,3.091246401,1.06242813,1,,Feature4 is high.
0.17318549,-0.878516563,-1.338592979,-0.376881708,-0.531378866,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.595078257,1.023099412,-3.422662717,4.524486058,-2.684149112,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.752392987,-0.954084219,0.098788625,-0.018844301,0.107080151,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.45895853,0.625462103,-1.829060448,1.511261046,-1.030252482,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.22707482,1.421077392,-2.41107983,-2.195583737,-2.820313821,1,,Feature4 is low. Feature3 is low.
1.39161665,-2.777762454,0.670983374,-0.851310697,0.427155699,1,,Feature4 is low. Feature3 is low.
-1.095084764,0.469694787,-2.083872745,-0.622158357,1.128158424,1,,Feature4 is high.
2.519431815,-2.674339813,0.215170051,-0.807486811,-0.355109553,1,,Feature4 is low. Feature3 is low.
-0.123970027,2.521778895,-0.445474764,2.874184859,-0.951579461,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.590852141,-1.189995597,-1.033354633,0.642661934,-0.421616885,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.01651386,-0.768266986,1.653819611,0.816280484,2.336076375,1,,Feature4 is high.
1.735994873,1.110964559,-0.596761206,-0.258765359,-0.24394977,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.992197578,0.421294487,0.774263548,0.024250148,-1.994942485,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.464248078,-1.696128372,-1.432570866,1.796353807,-0.719201646,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.245723678,2.734577683,-0.171194615,3.296839566,0.374768473,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.297661187,-0.289640896,-2.037642384,-0.956384163,2.38941842,1,,Feature4 is high.
2.538422429,-0.896369962,0.029163845,0.725364243,-1.27624749,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.331950679,1.073459918,0.593783025,0.491229077,-0.525385535,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.775223319,0.558932773,-0.414163833,2.279461143,-1.16017761,1,,Feature4 is low. Feature3 is high. Feature0 is low.
3.724433132,-0.243127361,1.615198875,-0.212683068,-0.930699446,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.55384545,-2.252989941,1.17978177,-1.340527358,1.041778816,1,,Feature4 is high.
1.241033992,0.503281535,1.280837701,1.057784093,-2.058551034,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.019914357,1.889338807,-3.259259031,-0.119754749,-1.815273484,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.126162106,-0.5239075,-1.290985289,1.649071795,-1.060295677,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.178867883,0.139789102,0.874266508,0.077230944,-2.446056678,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.376793331,1.426527331,-4.435139966,0.988286223,-4.391023178,1,,Feature4 is low. Feature3 is high. Feature0 is low.
4.042984435,0.061072648,1.596252593,-0.71809126,-0.355145888,0,,Feature4 is low. Feature3 is high. Feature0 is high.
