Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Label,Type,Narrative
-1.006195759,1.435771574,-0.492079954,-1.210037454,3.560812037,-1.370288106,-1.378378662,0.58001134,0.387102895,-0.325021171,1,,Feature7. Feature3. Feature1
3.310394268,1.311449466,-2.108052642,0.384566003,1.401683643,2.599345208,-1.121479759,-1.561124133,-0.251120867,-0.605743702,1,,Feature7. Feature3. Feature1
0.481345299,1.955713634,-1.780112911,2.123890767,-1.2484207,0.787834017,1.081049079,-0.164357931,0.344698002,0.135931861,1,,Feature7. Feature3. Feature1
3.322495825,-0.107813722,0.878690468,-0.497992008,-1.09895889,2.53120994,-2.050190292,-2.789162904,-3.553782948,-0.932750923,1,,Feature7
-1.149124566,-2.955996129,-0.229175725,-1.490210827,1.046585724,-2.472664006,2.061244551,-3.104876501,-0.439033046,1.723478904,1,,Feature6
0.84411487,2.200174834,-3.778637233,0.277102844,-2.128493185,-2.385371733,2.435608361,-3.851348888,-0.283409638,-0.551446196,1,,Feature7
-1.475828521,-0.412239928,-0.835761287,-4.511994928,0.112680795,-3.418804488,1.372049678,-3.108512269,1.946164374,-0.267687176,1,,Feature7
-1.185376825,-0.515717618,0.895026847,-1.208559431,1.561219796,-0.957145476,1.363420173,-0.724810434,-1.801190048,-2.518920883,1,,Feature7. Feature3. Feature1
0.440494522,-0.413874499,-1.178390132,-0.873911772,3.292108067,-0.097105657,4.008857862,-4.056355598,-0.278100452,-0.436189012,1,,Feature7
2.682782725,-3.23278753,-3.407122866,-2.535491352,-0.701903883,-2.466607611,0.940210795,-1.774611519,-0.567090996,1.221966691,1,,Feature6
-3.538618394,-5.316661448,2.834637052,-3.141111479,1.093167969,-3.081824315,-0.527537279,-1.985403805,1.41383633,0.796109112,0,,Feature6
0.400787216,1.277349164,-2.357720948,0.820228284,-0.623440717,-0.68531444,-2.350418184,-1.796425406,-0.080528913,1.875448541,0,,Feature6
-0.82222373,-3.470176671,-1.523968871,-1.832352801,-0.600513759,1.104814337,-0.821218111,0.404019929,-4.744496968,0.239414973,0,,Feature7. Feature3
-1.282829747,-1.738726692,-1.734364454,1.3069206,-5.47204024,-1.705230059,-1.131331878,1.310731026,-2.5016118,-0.254906085,0,,Feature7. Feature3. Feature1
-0.056898562,-1.688248138,-1.946135094,0.652398567,1.561381627,-2.905873492,-2.117895375,1.991658818,1.619859026,0.964262967,0,,Feature6
-0.715981333,3.276435891,-0.426282241,-1.133777943,-0.944370388,0.618299293,-1.169710212,-3.458802252,-2.594390045,2.679195741,0,,Feature6
-0.496158973,-2.083525926,-0.729437438,-1.410895452,1.425007267,-0.380882247,0.11576024,-0.25652251,0.178754722,-1.911102029,0,,Feature7. Feature3
-1.22218735,-2.531099531,-2.469375787,0.525952552,0.834172605,-1.136074459,-0.944299169,1.831983233,0.402749766,0.573390902,0,,Feature6
-0.598124381,3.753395887,0.184336845,-1.469380701,-0.832381186,0.036207017,-0.323435024,-1.73120936,-1.172402529,2.893019742,0,,Feature6
-0.935084086,-3.475973272,-2.325197661,1.525962289,1.111955182,3.13660048,-1.896645513,2.555128503,-0.978052808,-2.317419981,0,,Feature7. Feature3. Feature1
-5.657452343,-3.080330882,-2.867791338,-0.758581861,2.971602334,-0.732382421,-4.297222355,-0.888264597,0.665916279,-2.26376985,0,,Feature7. Feature3. Feature1
-3.991136294,-2.424541218,1.144305076,-3.692370027,2.429915905,-0.575731044,-0.202882073,0.76222385,1.011953793,-1.096078987,0,,Feature7. Feature3
-3.209896847,-3.595830553,-3.087304183,0.275752461,0.617680423,1.678883557,-3.525612653,-0.424155941,1.404885201,0.113677096,0,,Feature7. Feature3. Feature1
-0.111117699,1.045293889,-0.66388663,-1.100357991,1.257782744,-1.414491775,0.01162176,-1.741060428,0.249982657,1.139648378,0,,Feature6
-1.577243849,-1.721390234,1.55854664,-1.282143897,1.131902909,-1.813020106,-0.497259452,-1.756361692,1.369020282,-2.167548489,0,,Feature7. Feature3. Feature1
-2.066427823,-3.138993757,-3.343324653,1.087999267,0.556952505,2.369556931,-1.185356269,0.658378388,-0.09106534,-2.058756916,0,,Feature7. Feature3. Feature1
-1.718975006,-0.294655121,-0.782085542,-0.870106412,1.773869406,0.085265043,-0.644131927,1.777714189,0.438428682,2.992420131,0,,Feature6
1.188451436,1.010510559,-1.431688336,-3.047263401,-2.633536292,-1.32941686,-0.252100228,-1.798840343,-1.875473553,2.318199646,0,,Feature6
2.240075996,-1.065889854,-2.452223442,-5.488483409,-2.0931132,-3.536096942,-0.009415334,0.502989757,-1.298204645,-0.992330351,0,,Feature7. Feature3
-4.875054089,-0.203419227,-1.965603362,-0.006898236,3.999713188,-1.143809966,-2.5523636,2.186902066,3.574203079,3.309559445,0,,Feature6
-0.028253095,2.751371994,-5.08587991,2.500170961,-0.034553229,-0.656572525,-3.362006969,-2.965518865,1.728214573,4.098744356,0,,Feature6
-3.805890324,1.311147102,-0.790605159,-3.897368895,2.442498711,3.979620521,-2.490255083,-2.565973614,-1.966456021,1.143077914,0,,Feature6
-1.092273277,0.009826184,-1.50368163,0.310317835,1.629037265,1.597315545,-1.659049528,3.578105378,2.276279664,2.715907201,0,,Feature6
-1.972496249,2.308420831,-2.051625943,-1.70500767,-0.620233055,-0.392648234,-1.62494314,-4.384027455,-0.743718993,2.877857653,0,,Feature6
-2.954955299,-0.081880175,-0.936601957,-1.393649478,2.217978161,2.298335333,-1.315248608,0.566874226,-0.570887066,1.756612896,0,,Feature6
4.669381593,1.241249862,-1.806286667,1.506290169,-1.58807603,1.140284925,-0.278637925,0.334967302,-0.901360566,3.873438905,0,,Feature6
1.944693398,-2.824950165,-1.667249304,2.517732275,0.802295415,-2.352265032,0.210929177,-0.637021542,1.335013606,1.03373411,0,,Feature6
0.335725925,-0.264030698,-3.364463227,-2.612991964,-0.490783278,-4.167228151,-1.431709052,-2.716190168,-0.169113466,1.362846983,0,,Feature6
-1.770328807,-1.481117557,-1.331889411,-3.4461375,0.334406164,-1.833080008,0.700749798,-1.157493409,0.00263839,-1.760551839,0,,Feature7. Feature3
4.42626678,-1.767885601,0.014017376,-0.31063484,1.686000941,-1.02511663,1.117095729,4.26278668,1.506332381,-0.473750501,0,,Feature7. Feature3. Feature1
0.640038635,1.141244526,-0.158876954,-1.443198879,-3.478135133,-0.252384868,-2.349118176,2.779887445,-0.224977192,-0.487561417,0,,Feature7. Feature3
4.252932411,-2.972034654,-2.315168189,2.99791569,1.149847338,-2.017074507,-0.266491786,1.044812661,1.523669259,2.075190027,0,,Feature6
-0.836018672,-3.040181301,-1.785224041,0.523705653,-0.498157931,-1.834614222,-0.416830552,2.190553715,0.840841112,2.564249049,0,,Feature6
-0.205282485,-1.323930748,-1.000098346,-2.034271022,-1.915184699,0.711899367,0.069747272,0.966185839,-0.907534248,3.118443245,0,,Feature6
-0.804853423,2.131933974,0.967047315,-3.15644937,2.326195854,0.897090208,0.200200254,0.512086351,-1.820182937,4.771444562,0,,Feature6
-0.454106469,0.633883335,0.399871407,-2.033461049,2.57813506,-3.070510029,-1.053743705,1.930783808,-0.610965508,0.271340475,0,,Feature7. Feature3
-3.888710996,-2.2511162,-2.043341449,-0.849340907,1.497256142,-1.526442513,-3.160517726,3.395621929,1.533712477,2.377873224,0,,Feature6
-1.137075686,-0.557961417,-0.160587035,-0.449111695,-2.165744035,-1.553032311,-0.661678736,4.293205705,1.356304285,0.756168916,0,,Feature6
5.375630538,-3.210094195,-1.008914337,-7.236472801,-6.958333237,-3.644080875,3.374175795,-0.946903452,-5.337741607,0.026447234,0,,Feature7. Feature3
-0.597595991,1.168136555,-2.270244492,-2.23458091,-1.343173332,-2.480419802,1.671472042,-0.947697426,-3.484950738,-2.269115098,0,,Feature7. Feature3
-0.75309362,-3.119655805,-1.207665345,-3.015331533,1.924025921,-0.943678523,1.126954091,-0.808292781,-0.987264356,-0.892925689,0,,Feature7. Feature3
-0.913091,-2.862719518,-1.658077179,-0.30724331,0.486600293,1.06754766,-1.504761876,0.23965128,-1.882500061,-1.824640736,0,,Feature7. Feature3. Feature1
-1.64652299,-2.790332775,-1.230103694,2.118600339,-1.617760959,-1.142572621,-1.781552872,-0.836168158,-3.033728668,-1.627149121,0,,Feature7. Feature3. Feature1
3.757191521,-1.058097703,-3.290490772,-0.550839794,-1.887580346,-2.121610899,-1.430120951,-0.202292816,-0.740160895,0.755121595,0,,Feature6
-2.008150607,-2.958875388,-1.485137956,-0.981970548,-0.299947694,-0.953976883,-2.585095403,1.355696018,1.268949089,-2.951892444,0,,Feature7. Feature3. Feature1
1.05397644,1.006519943,-1.600891834,2.382923383,-1.483109129,1.427231767,-0.140604061,-3.791509882,-0.398455735,1.151134647,0,,Feature6
2.654520758,-2.662696438,0.955245172,0.147099964,2.445893047,-1.988911152,3.173803563,1.141707105,1.31717389,-0.031336545,0,,Feature7. Feature3. Feature1
1.113344611,2.525329499,0.650759084,-1.484734267,-2.020763022,0.662228417,-1.509810411,2.922427016,-0.653498881,-1.750675912,0,,Feature7. Feature3
0.698703334,2.097468929,-4.795241987,2.127969947,-6.701443456,0.447852297,0.161367521,1.680123304,-0.125391314,2.225196292,0,,Feature6
2.638642601,-0.591152174,-2.932226051,-3.709905052,-1.121481315,-1.574224063,-0.157077243,0.54468255,-0.162243636,0.34030064,0,,Feature7. Feature3
-0.134637747,1.559031058,-0.430433685,-2.644635901,0.510742966,-0.825697843,-0.484474999,0.501350225,-0.136440461,0.212416099,0,,Feature7. Feature3
-1.093531343,-1.571541362,0.382890498,-2.547708386,-0.204611628,2.831134664,0.266621296,-0.048123756,-3.668248548,-0.352306703,0,,Feature7. Feature3
0.89042542,1.888526665,-0.437191121,0.374448921,-2.106139323,2.79865233,0.323555792,0.93736938,-0.993834385,1.660207909,0,,Feature6
-2.117768761,-1.12527128,-1.884804768,-0.850593838,0.518061677,2.026545266,-2.210798396,0.952479005,1.077240065,3.175033232,0,,Feature6
2.144240204,-0.514559362,1.91888236,-3.721857863,-1.851519641,-1.597964527,2.074912278,-0.014621275,-2.916847772,-1.90402583,0,,Feature7. Feature3
-0.077026944,-0.044201908,-1.778604735,-0.348843894,0.2625362,4.770883753,0.110974923,-0.215554612,-1.31088947,3.043598797,0,,Feature6
-3.541331835,-3.28669218,-2.883438015,-1.026229738,0.457011451,1.279139932,-3.769583891,-1.171329441,-0.238412572,0.404374052,0,,Feature6
-0.871504443,-1.285824011,0.360740643,-0.708318758,1.084399364,0.401065078,-0.321969816,1.907786447,-0.88218018,1.567253871,0,,Feature6
0.82935567,2.674942743,-1.087245757,-0.139942639,-3.852268521,0.687216415,-1.575219142,-3.484185252,-3.404070414,4.174237487,0,,Feature6
0.480202395,3.514564659,1.519932109,-1.429186307,-1.842725453,0.803446351,-2.564672424,2.116696187,0.31949337,-0.609548639,0,,Feature7. Feature3
1.051246415,1.168461924,-0.827937201,1.176123985,1.319338532,1.593973916,-0.987036641,-1.778236377,0.804839072,0.7490374,0,,Feature6
-3.445505844,-3.861068564,-4.412967621,2.401147726,-0.513602154,5.215415083,-0.317256747,1.707131911,1.78678241,-1.118825952,0,,Feature7. Feature3. Feature1
0.146552722,2.816658853,-0.857130047,0.400793678,0.760632926,-0.80584132,-2.666646084,-1.972088241,-0.576326233,1.146378372,0,,Feature6
-1.18651543,-0.580618369,-1.002727256,-2.224139863,1.287075094,-1.337886641,-2.009335565,-0.548319897,-0.71203079,2.231538404,0,,Feature6
-0.332829565,0.484396904,-0.73512878,-2.469999716,-0.322598052,-0.420529779,0.37833608,-0.200451351,0.195253126,0.852678489,0,,Feature6
-0.519791106,0.254657634,-0.262641914,-2.839920984,1.410349869,1.572120859,-0.857940345,-1.605318744,-3.684109105,1.858012355,0,,Feature6
0.033350304,1.418494276,1.938481174,-2.551890034,3.259178424,-0.810052838,-1.365570662,1.00902882,-1.492817648,2.262192024,0,,Feature6
-0.473025423,-2.360934358,-2.316130616,0.444641621,1.431759729,-1.360105597,-2.585079989,3.679486528,-2.263609317,-2.724962289,0,,Feature7. Feature3. Feature1
-0.20489556,1.611338031,0.627799541,-2.234520615,1.235966791,-1.784380061,0.084342461,0.929151409,0.311363129,-0.232546423,0,,Feature7. Feature3
-0.993828917,0.400860184,-2.645467153,-1.785210901,0.242748212,0.514583414,-0.048000924,0.874550796,-3.959390033,-4.787943476,0,,Feature7. Feature3
-0.242823673,-1.680215893,-0.18455138,-1.855750159,-1.026189455,-0.227366447,-0.072434743,-0.472451329,-1.2489832,1.063818052,0,,Feature6
0.193781235,-0.677566044,-0.088819725,-1.847392464,0.271256451,0.862669533,-0.530377079,0.904489393,-2.609547709,3.464662797,0,,Feature6
-1.370606439,-0.995144156,-0.941376568,-0.616158569,0.374133736,0.655587359,-0.121744989,1.734605637,0.19966622,2.902162924,0,,Feature6
0.484550546,2.116145868,2.208872251,-4.344336274,2.310815352,-1.106311298,0.165574393,-1.541855848,-4.455718011,1.15095705,0,,Feature6
1.423094074,-0.337834359,-1.88683986,-4.413832979,-3.663262877,-2.406431511,-0.251135766,-1.790554825,-2.960858039,0.252143389,0,,Feature7. Feature3
1.188916949,0.163361328,-1.348343771,-1.276778631,-2.618441398,-1.648889276,-0.818339193,-2.442160551,-2.18160372,0.486493734,0,,Feature6
1.847019496,1.468821451,-1.953001377,-1.590644676,-1.866911819,-0.952937257,-2.605357223,-2.72932206,-2.771671037,1.933353586,0,,Feature6
-3.229561777,-1.150039679,-2.391764642,-1.596035529,0.936676342,3.601423214,-2.877917014,0.42630063,-0.2222487,-0.377711586,0,,Feature7. Feature3
1.222972617,-2.338976295,0.288310904,-0.026377726,0.539944749,-0.952871821,3.154309715,-1.253478603,-4.389142969,0.347589615,0,,Feature7. Feature3. Feature1
-2.568272854,0.558648669,3.136441947,-2.043168769,-2.620474577,-0.839476622,1.125949562,-0.433694762,-3.106116088,-1.39754257,0,,Feature7. Feature3
-1.012326931,1.667865998,-0.271108826,-2.798823685,2.253747777,1.265139249,-3.369533994,-1.516485757,0.052933739,2.378834252,0,,Feature6
-1.581027097,-2.966257606,-2.461513095,0.012903648,0.220322135,0.833499071,-3.983992893,-0.724605836,1.472373572,-0.230168757,0,,Feature7. Feature3. Feature1
-2.115737928,-3.926629771,-2.689753422,-1.361626957,-1.77497697,3.009273168,-1.853077071,-0.426294168,-1.607515906,-3.289235498,0,,Feature7. Feature3
-1.942625749,-0.392459522,-1.053846548,-1.97546192,2.348852121,-2.237637343,-2.29966455,2.72811439,-1.085209385,2.939622245,0,,Feature6
-0.729518586,-4.092058617,-3.098073544,0.761681629,-1.372700867,1.320744224,0.097866165,0.679720506,-1.703707548,0.492651874,0,,Feature6
-0.233631053,2.22661983,-0.085361921,-1.972313327,-0.847474825,-1.205251664,-0.833005101,-0.8262687,-1.02847625,-0.382256506,0,,Feature7. Feature3
0.225121853,5.049886741,-1.534927396,-2.902701472,-3.557256638,-0.935845056,-4.525157227,-1.229807369,-3.30446426,2.007403072,0,,Feature6
-0.363967486,5.215485567,-3.664834053,0.642746262,-2.061093105,0.119458451,-4.851034093,-5.016974647,-2.017514221,5.733810624,0,,Feature6
3.027440534,-1.145066498,-3.145427197,-2.715830396,-5.034419389,-3.684862622,-0.46082734,-2.325244221,-2.617350112,1.218022822,0,,Feature6
-1.87929234,2.983127871,1.495836647,-3.875675116,-3.925505966,0.363665137,0.599125528,-2.725879341,-3.626055807,1.427722576,0,,Feature6
-0.434433573,-1.226285342,-0.456117629,-0.498584064,0.978134404,1.563641696,-1.681243784,0.663786972,-0.174496514,2.79487095,0,,Feature6
-0.600296558,-1.451017557,-0.080494828,-1.087982146,1.903186479,-1.955875777,-1.829390462,2.755143793,-1.188622545,1.186239954,0,,Feature6
1.271301575,-1.238777659,-0.729395448,0.577019761,2.318496568,-1.108794303,0.463373937,2.025006379,-2.5524131,3.135479781,0,,Feature6
-0.355103451,0.807258762,-2.822636528,-1.825794002,0.991251597,-0.932457377,0.329053465,-0.377593298,-0.949023427,-2.718973487,0,,Feature7. Feature3
2.856731529,2.164147693,-1.987651067,2.468974858,-2.012451032,1.411795306,-1.292842553,-0.322370049,-0.273727037,3.57367628,0,,Feature6
2.864301225,-0.988557078,-2.978614589,-2.665286511,-1.820887178,-3.078442251,-0.382520073,-0.089988551,-0.864600803,1.871828585,0,,Feature6
-1.185257669,-0.846593686,-1.869966917,-0.227824709,3.210606399,0.697205164,-1.808225737,0.039513737,-1.875821125,1.096787025,0,,Feature6
-1.572141155,-0.996885,-0.856548505,-2.866552144,1.167541731,-0.229016594,-1.118733579,-0.428265807,-3.549230297,-0.797347998,0,,Feature7. Feature3
0.444685373,-2.477382849,-1.079014025,0.887721756,-1.847685953,-0.556364697,-1.739790189,-0.684575623,-1.574559354,0.022811044,0,,Feature7. Feature3. Feature1
-0.765432539,-1.562674758,-1.408603578,-0.782126001,0.081648361,-1.297476052,-2.072946689,0.892381585,1.342307552,1.747176066,0,,Feature6
0.365341906,2.777295993,-1.675699564,4.959686393,1.918203812,0.46781652,-3.147189025,-0.961056127,2.239587246,3.26853266,0,,Feature6
-1.758233604,0.346177942,0.981915887,-2.617126967,2.79472427,-1.498651521,-2.220151278,2.319705298,-1.0997832,1.469331015,0,,Feature6
-2.019868565,-1.827118852,-4.370935903,0.893201605,0.42283946,0.909390477,-0.432661461,1.557564673,0.852700224,-1.485702061,0,,Feature7. Feature3. Feature1
-0.899009336,-2.551813479,-1.044958877,-0.843901965,1.890669136,0.082397664,0.603323375,-0.801330358,0.147374562,0.181143794,0,,Feature7. Feature3. Feature1
-0.408028648,-4.409615269,-1.763452746,-1.568024684,-1.459004778,-2.028673394,0.715087064,-2.484390107,0.022114907,1.423355471,0,,Feature6
-0.364801468,-5.100523909,-1.915227842,2.18379437,0.470137024,3.12000645,0.194132017,3.506328612,-3.403171457,-2.699836461,0,,Feature7. Feature3. Feature1
1.032403717,2.623669999,-1.555184255,-0.36357788,-1.153275165,0.264783829,-2.506182625,0.68998866,-0.368004207,1.295754422,0,,Feature6
-0.372693542,-3.60265155,-2.184033832,-2.120147785,4.058743755,-0.818538322,1.132887605,-0.534469552,-0.288577186,-0.395430561,0,,Feature7. Feature3
-0.210683017,-3.282243243,-1.219086109,-1.624855548,-1.416526614,-1.102650811,-2.132583766,1.044273889,-1.652658816,1.410679586,0,,Feature6
-2.064309881,-2.58116834,-1.572678778,-1.842467755,0.304184587,-1.177835678,-3.299418866,-0.739618515,-0.609020597,-0.029093378,0,,Feature7. Feature3
2.39367628,0.826731554,-2.431210386,-1.622179835,-1.468593835,-1.643703665,-0.957532909,-0.577658136,-1.121903213,3.186074552,0,,Feature6
-1.327740404,-2.780540056,-4.284753263,-3.721392518,1.033641381,-2.684438589,-0.262582541,0.572277498,-2.004255524,-1.038491239,0,,Feature7. Feature3
0.906960397,2.944958368,-1.166718538,-1.856124233,-2.337588193,0.483211636,-1.225932394,-0.021581954,-1.222541575,1.023671872,0,,Feature6
-0.429202528,-1.169077706,0.483524728,-4.424584338,-1.053478921,-0.874859386,-1.34970308,-1.338175561,-4.161216274,2.208483671,0,,Feature6
-1.169248809,-0.645136635,-1.830992854,-1.255840498,0.595578884,1.320501611,-1.362027673,0.943423216,-0.796729542,2.167794027,0,,Feature6
-1.811075791,3.092105876,0.850545755,-2.762921933,1.800492498,5.036436685,0.64228961,-0.17597387,-0.307868725,2.85856019,0,,Feature6
-1.793196477,-2.703817186,0.620064458,-2.961813891,3.399260053,-0.202770641,-0.660900706,0.101675615,-0.736990812,-1.673268495,0,,Feature7. Feature3
-1.994690037,-0.391741815,-0.256740442,-2.038809947,0.394861449,1.818474871,0.262992145,4.061602332,-1.147919906,3.89879853,0,,Feature6
0.824536861,-2.244441619,-2.279524453,0.154234155,1.130435449,-1.188253814,-1.026595835,-1.36363549,1.614387921,-2.534860726,0,,Feature7. Feature3. Feature1
1.257178381,-2.079046635,1.156324321,-2.876848838,-1.0187938,-1.860534247,-0.435035834,1.086910752,-3.985584085,0.075686363,0,,Feature7. Feature3
0.744752908,4.149453216,2.200409178,0.036302513,-0.125125512,2.109206145,-1.125380027,2.064451877,-1.196607679,1.043230279,0,,Feature6
-1.594518341,-2.371304543,-1.116868203,-0.181274001,0.552088042,1.98033854,-1.362495459,2.09922634,0.150769129,-1.65302755,0,,Feature7. Feature3. Feature1
-0.199143614,1.154270798,-0.675877652,-0.599533881,0.326727979,-0.469154276,-0.113988848,-1.83655581,-0.260352478,2.911703759,0,,Feature6
-0.13117619,3.864413573,0.191616133,-2.753833881,0.890630321,-0.313922774,-1.620795325,0.130493618,-0.75425774,0.981210491,0,,Feature6
0.166946426,-1.158434174,-0.643897521,1.019867746,-2.817396268,0.045454235,-1.032495964,-0.247317838,-2.314636934,0.865332527,0,,Feature6
-3.079353706,0.197597068,-0.823411137,-1.84715573,1.191034678,1.487206532,-1.884868046,0.561123112,1.848882934,2.820750641,0,,Feature6
-5.117308316,-2.446603486,-4.038656957,1.0448387,2.388892636,3.625647101,-2.526938087,1.670905611,1.473912299,-0.496219188,0,,Feature7. Feature3. Feature1
-3.660043695,-1.279215883,-0.869374209,-2.438288758,1.309097399,-1.941952966,0.979191209,-0.592581714,-0.787841551,-0.650312926,0,,Feature7. Feature3
-1.147133921,-4.222407242,-2.171628391,2.053921378,0.2474106,-1.8940456,-0.566206417,3.300261895,1.390856427,1.137975869,0,,Feature6
5.137579802,-2.051135203,0.154358025,-3.089835307,1.32649129,-1.98873901,0.831634407,4.436046467,-0.374474973,-1.25681404,0,,Feature7. Feature3
-1.54784329,-1.002138099,-3.08504301,-4.385071293,-1.162812342,-3.622815045,-0.872867048,0.23538989,-1.017184162,-1.482716585,0,,Feature7. Feature3
-0.989451048,1.376497261,-0.689713987,-1.49589229,-0.725805697,-0.68598501,-1.654292907,-0.533264252,-0.471299407,-0.091573039,0,,Feature7. Feature3
1.049236336,2.090561955,0.594931917,2.139218697,0.219434665,0.975298108,-0.228269221,-0.255364597,-0.488373474,2.982121891,0,,Feature6
0.81368812,1.755997336,-1.343598959,-1.242013673,-0.588532602,-1.059283571,-0.189441804,-1.031275038,-0.868235907,4.256229572,0,,Feature6
-1.639856044,-1.359106956,-0.549511395,-2.814403927,0.481751335,-0.78278177,-3.640188357,-1.344751524,-0.977444399,2.193695716,0,,Feature6
0.431818513,1.823427227,-0.340544553,2.77504816,0.790224591,1.711686229,-1.684514337,0.67111721,1.690744096,1.481278394,0,,Feature6
-0.207261573,1.445722665,-0.175529003,-2.760701262,-1.608826612,-1.390339718,0.05293513,-1.932604327,-1.362901032,0.888501262,0,,Feature6
-0.082089387,-1.270519541,-1.438779996,-1.413676895,-1.426289861,5.217821099,2.643728314,1.449311254,-4.875624453,-1.03337101,0,,Feature7. Feature3
-0.373645927,-2.953836952,-1.277019791,-1.026514564,-1.499661907,1.905139084,-1.195458833,0.809707347,-1.286852241,-1.118317855,0,,Feature7. Feature3. Feature1
-2.475684943,1.844066034,-1.129078867,-1.121973122,3.266212418,4.860075378,-0.956221768,0.336756099,-0.549369308,1.312420061,0,,Feature6
-2.600650564,-4.088542534,-3.563170436,1.305991862,-1.070239654,4.558105506,-0.989652772,0.47600534,0.379567027,-0.785584165,0,,Feature7. Feature3. Feature1
0.237974631,-0.809495605,-0.763783424,-1.156284919,0.013358423,2.401080648,-0.134554418,1.490076191,-2.272152719,0.932110607,0,,Feature6
2.331916244,5.474574762,-2.091577166,-2.461465824,-1.790886767,-1.127914362,-4.498603938,1.789008299,-1.284364905,0.205290093,0,,Feature7. Feature3
1.389976628,-0.183347025,-0.219717481,-1.753210317,-1.163621674,-1.293365146,1.820935429,1.317306459,0.250538348,-0.171717683,0,,Feature7. Feature3
-1.389999466,-1.994170625,-2.007432679,0.690500553,0.951452693,6.360008413,-0.847904577,0.482838188,-1.826362395,2.229770888,0,,Feature6
0.786398337,1.684890126,-1.812250824,1.709932589,-0.299308661,0.686024006,-0.900213216,-1.529842388,0.77427259,4.852817687,0,,Feature6
0.717030228,-2.875374092,-2.127815394,0.142906221,-0.656457634,0.917681191,0.112053263,-0.032158855,-2.568341364,-2.323353737,0,,Feature7. Feature3. Feature1
-1.777790715,-2.18207578,1.99960146,-4.881211117,2.128468778,-0.865900194,3.000528092,-1.496119887,-0.993470446,0.246205846,0,,Feature7. Feature3
0.613183913,-0.580830609,0.708565408,-1.651034554,1.058216337,0.811057401,-1.737333626,0.683795306,-1.830417757,1.338830645,0,,Feature6
-1.446164171,-0.955563243,1.199783781,-1.392695061,-2.623923013,-3.078227835,-3.842436188,3.190847946,-1.045215697,-2.587372756,0,,Feature7. Feature3
-0.739110865,-2.837482576,-0.361082982,-2.138045533,0.618624664,-1.509396407,-1.267436834,1.515103241,-3.884078538,-0.697639918,0,,Feature7. Feature3
3.272553751,0.280097324,3.528923974,-3.280884448,0.918775894,1.66725219,-2.556326679,-0.740603434,-1.586212652,-0.269956001,0,,Feature7. Feature3
0.428098724,-0.181938996,-1.257209818,-3.189314867,2.133834108,-2.324699137,-0.172664571,0.166885069,0.584140622,-0.130425128,0,,Feature7. Feature3
-1.192674877,-0.947692809,-0.927884806,-1.629658922,0.037597411,4.289248529,-1.904925045,-0.369697546,-1.134482122,1.138133582,0,,Feature6
-1.924494817,1.007092486,1.291142878,-1.487563579,0.94179886,-0.624319781,-0.619528095,-0.44416096,0.10193991,-1.723892311,0,,Feature7. Feature3
1.366910752,1.420876136,1.295808504,0.751314438,0.383509671,1.22042092,0.036153169,-0.00438282,-0.920994346,1.532990989,0,,Feature6
0.169170458,1.014480836,-1.26051104,-0.284598739,2.052698852,-0.801809232,-0.712602842,-0.105602459,1.51322938,2.294940657,0,,Feature6
-0.158240942,-0.204503961,-0.550833638,-1.195779085,1.810090211,0.85019541,-1.252964085,1.236320159,-1.704257498,3.010974281,0,,Feature6
0.155766324,-0.061224056,-0.120498465,-1.146779817,1.255252185,1.021979477,-0.237171368,1.098132612,-1.651370626,3.619136736,0,,Feature6
-1.662622742,-2.287864295,-3.19995227,2.889766862,3.797444804,-3.295118596,-2.577973097,1.756706987,3.271121344,1.071653319,0,,Feature6
-0.425889093,-1.575115826,-1.415452035,-0.162868889,-0.152050566,6.375940223,2.567382921,3.223140632,-4.204466717,-1.356642072,0,,Feature7. Feature3. Feature1
-1.668876403,-3.121333293,-2.971179754,1.65092337,0.337028972,1.918597748,-0.921543486,1.924162309,1.656697037,-1.341909873,0,,Feature7. Feature3. Feature1
2.516345887,2.180549409,-0.645493569,0.687265813,-0.390144424,0.40836492,-0.767347727,0.173662601,-1.100795686,2.716739655,0,,Feature6
4.365191942,-1.046259311,-0.700750924,1.849909185,-1.604669497,-0.162867657,0.755009768,-0.464116512,-1.41421378,2.961777664,0,,Feature6
-3.872893629,-0.458371218,-2.042147735,-3.158711512,-0.740195501,5.017189302,-3.365235219,-1.218538259,0.645131462,2.901318728,0,,Feature6
1.940985429,-1.952122142,-2.177924034,0.96205333,0.26784551,-2.471662892,-1.066730671,-1.67179152,0.236171075,-0.474816027,0,,Feature7. Feature3. Feature1
-0.60583889,2.245305063,1.196164588,-4.203102851,1.100905264,-0.026839993,-1.392041037,0.078464748,-1.081049878,1.96605295,0,,Feature6
3.195623782,-1.391564967,-2.257235481,-6.127920851,-2.668960644,-3.667772516,0.600238225,1.36958487,-1.649061364,-0.652917735,0,,Feature7. Feature3
-2.14472986,-5.511957871,2.530471691,-1.850451851,5.209486358,1.470408662,-0.221027455,0.063827141,-0.169983738,-1.974559429,0,,Feature7. Feature3
-0.398290656,2.962688705,0.438397374,-1.322499937,0.15915606,-0.764469832,-1.421611347,-0.673133619,-0.866967065,0.612147359,0,,Feature6
