Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender=F,Gender=M,Education_Level=College,Education_Level=Doctorate,Education_Level=Graduate,Education_Level=High School,Education_Level=Post-Graduate,Education_Level=Uneducated,Education_Level=Unknown,Marital_Status=Divorced,Marital_Status=Married,Marital_Status=Single,Marital_Status=Unknown,Income_Category=40K - 60K,Income_Category=60K - 80K,Income_Category=80K - 120K,Income_Category=Less than 40K,Income_Category=More than 120K,Income_Category=Unknown,Card_Category=Blue,Card_Category=Gold,Card_Category=Platinum,Card_Category=Silver,Type,Label,Narrative
56,2,50,2,2,3,16867,0,16867,0.885,654,14,0.4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
43,4,25,1,2,2,9043,1974,7069,1.027,4638,48,0.655,0.218,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
51,4,46,6,3,3,34516,2274,32242,0.788,1795,47,0.679,0.066,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
52,2,43,5,2,3,10351,1356,8995,0.828,4572,76,1.054,0.131,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
49,4,29,2,2,3,9959,2216,7743,0.747,15139,90,0.837,0.223,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Months_Inactive_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Marital_Status=Married
37,2,25,3,3,0,5616,0,5616,0.995,1564,31,0.476,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
49,4,35,4,2,3,2527,1419,1108,0.797,3585,68,0.943,0.562,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
43,3,30,3,2,1,2588,1669,919,0.788,1053,31,0.55,0.645,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Income_Category=60K - 80K
56,1,36,6,2,1,33870,0,33870,0.872,7661,61,0.525,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Customer_Age. Dependent_count. Card_Category=Blue. Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Avg_Open_To_Buy. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Marital_Status=Married
42,3,36,3,2,3,15069,1843,13226,0.84,3464,67,0.558,0.122,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,test,0,Total_Trans_Ct
46,4,34,5,1,2,7562,1500,6062,0.632,14908,100,0.754,0.198,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Months_Inactive_12_mon
51,1,39,5,3,2,1438.3,0,1438.3,0.885,2492,35,0.296,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
32,1,24,6,2,3,10060,2322,7738,0.894,2184,63,1.032,0.231,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Revolving_Bal
41,3,30,5,3,3,1654,0,1654,0.329,1730,30,0.364,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
47,2,32,1,3,6,1789,0,1789,0.637,2784,49,0.581,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Contacts_Count_12_mon
49,5,35,6,3,4,2561,0,2561,1.021,2047,41,0.864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
40,3,27,3,3,3,1438.3,0,1438.3,0.845,4332,78,0.696,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
40,3,29,3,3,3,2473,2332,141,0.293,1738,32,0.455,0.943,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
48,4,36,4,3,3,2740,2425,315,0.816,2431,46,0.394,0.885,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Gender=F. Marital_Status=Married
37,2,32,6,1,1,34516,0,34516,0.928,3660,59,1.107,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,test,0,Total_Ct_Chng_Q4_Q1
40,3,28,2,3,1,11476,2365,9111,0.65,8110,113,0.766,0.206,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
46,5,31,1,2,2,34516,1802,32714,0.871,7936,101,0.485,0.052,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Ct
44,2,38,2,1,2,16553,0,16553,0.488,4797,82,0.907,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
46,3,34,1,2,4,4930,159,4771,0.592,7412,60,0.579,0.032,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
48,3,36,3,1,4,6197,1219,4978,0.552,3825,67,0.675,0.197,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
50,5,30,1,3,2,2033,841,1192,0.717,4360,95,0.696,0.414,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
40,3,33,1,3,4,2420,191,2229,0.818,2478,43,0.433,0.079,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
50,3,37,1,3,2,27186,0,27186,0.504,1704,34,0.478,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
42,4,30,6,2,4,34516,1045,33471,0.848,3574,75,0.923,0.03,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,test,0,Total_Trans_Ct
56,3,45,2,3,4,1438.3,0,1438.3,0.315,1988,42,0.355,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
45,5,36,4,2,4,31756,1459,30297,0.687,4759,70,0.556,0.046,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,test,0,Total_Trans_Ct
33,2,25,5,2,2,9371,1541,7830,0.781,2518,67,0.971,0.164,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,4,36,3,1,4,34516,2205,32311,0.897,15033,98,0.922,0.064,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,test,0,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
49,2,39,2,3,4,14839,512,14327,0.176,1453,26,0.13,0.035,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
49,3,39,5,3,0,2270,1647,623,0.759,4110,75,0.923,0.726,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
40,4,26,2,2,3,20929,1652,19277,0.523,4001,76,0.689,0.079,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
56,3,46,1,3,3,2272,1350,922,0.762,2354,49,0.96,0.594,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
51,0,47,6,4,3,3049,1151,1898,0.533,4027,76,0.52,0.378,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
66,0,56,5,4,3,7882,605,7277,1.052,704,16,0.143,0.077,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
42,4,36,4,3,3,10091,0,10091,1.121,3347,64,0.778,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,test,0,Total_Revolving_Bal
40,4,29,3,3,2,12544,1636,10908,0.503,1758,51,0.457,0.13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
58,1,50,5,2,2,8513,799,7714,0.451,2119,37,0.542,0.094,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
35,0,36,3,1,2,17236,0,17236,0.958,3013,78,0.696,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
62,0,51,4,2,3,5210,0,5210,0.64,2162,36,0.161,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
46,2,36,6,1,2,14164,1525,12639,0.543,3749,59,0.686,0.108,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count
42,5,36,3,3,3,2038,0,2038,0.786,1238,28,0.75,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
29,1,21,2,1,3,2832,1819,1013,0.674,4761,75,0.744,0.642,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
52,1,35,3,2,4,13169,1499,11670,0.603,4370,83,0.537,0.114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
56,1,36,5,4,1,5204,0,5204,1.008,5285,82,0.864,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
57,2,36,6,3,0,8026,2202,5824,0.586,4072,72,0.6,0.274,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
38,2,22,4,1,2,15410,0,15410,0.638,3368,69,0.533,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
55,5,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
49,4,37,2,6,1,1838,1155,683,0.742,7688,93,0.409,0.628,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Gender=F
38,4,25,5,2,4,5768,0,5768,0.924,9867,78,0.902,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
40,4,32,1,2,3,7316,1335,5981,0.563,1849,50,0.471,0.182,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct. Total_Trans_Amt. Total_Relationship_Count
56,3,48,6,5,3,8340,1902,6438,0.81,3755,77,0.833,0.228,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
50,3,40,5,2,2,3469,0,3469,0.956,3680,80,0.951,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
52,2,36,5,3,1,2396,1663,733,0.645,4569,70,0.667,0.694,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
48,3,36,1,2,5,8431,0,8431,0.222,5189,57,0.357,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Contacts_Count_12_mon
53,2,36,6,3,2,3918,2517,1401,0.47,2115,42,0.448,0.642,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
50,1,42,3,3,4,4051,1183,2868,0.794,1837,57,0.629,0.292,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt
35,2,21,5,1,2,3230,2517,713,0.677,1914,31,0.348,0.779,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
56,2,48,5,3,2,3934,2517,1417,0.682,4837,87,0.673,0.64,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
26,2,13,5,0,3,5137,0,5137,0.699,2496,49,0.581,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct. Months_Inactive_12_mon. Total_Revolving_Bal
37,3,22,2,3,2,5674,0,5674,0.906,1096,29,0.526,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
41,2,32,6,3,2,2250,2117,133,1.162,1617,31,2.875,0.941,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Ct_Chng_Q4_Q1
30,2,36,4,3,3,5281,0,5281,0.535,8395,62,0.722,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
44,2,36,3,2,1,7317,959,6358,0.653,5082,86,0.686,0.131,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,3,33,3,2,3,7591,0,7591,0.648,2302,42,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
54,4,48,2,4,1,3089,1177,1912,1.01,5237,75,0.829,0.381,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
47,4,29,6,1,3,2636,1589,1047,0.864,3858,70,0.522,0.603,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
51,1,40,5,3,2,1438.3,908,530.3,0.615,4653,74,0.897,0.631,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
34,0,24,1,2,3,34516,400,34116,0.202,5112,49,0.256,0.012,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,test,1,Total_Trans_Ct
47,3,32,4,3,2,2821,951,1870,0.577,1452,38,1.923,0.337,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Ct_Chng_Q4_Q1
49,3,44,5,2,2,21620,2008,19612,0.691,1300,33,0.5,0.093,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Ct
53,2,46,4,3,1,7474,0,7474,0.858,732,21,0.615,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
41,2,34,3,3,1,19110,2449,16661,1,4478,76,0.727,0.128,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
46,0,39,2,3,3,16983,0,16983,1.061,8526,79,0.837,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
37,4,31,1,3,3,28831,2517,26314,0.77,8688,69,0.769,0.087,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Marital_Status=Single. Income_Category=60K - 80K
45,3,33,1,2,3,4174,2507,1667,0.832,7905,86,0.755,0.601,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,4,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct. Gender=F
53,3,47,1,3,4,1714,0,1714,0.661,2279,46,0.533,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
43,1,36,4,2,3,2637,1272,1365,0.728,1569,39,1.053,0.482,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
57,4,38,4,1,3,15428,1553,13875,0.747,1916,40,0.538,0.101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Months_Inactive_12_mon. Total_Revolving_Bal
46,2,36,2,3,2,4065,2517,1548,0.957,2899,51,0.821,0.619,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal
56,2,42,4,2,2,3495,1427,2068,0.563,4466,85,0.889,0.408,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,4,36,4,1,1,4632,0,4632,0.637,4306,63,0.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct. Contacts_Count_12_mon. Total_Revolving_Bal
31,1,23,5,1,2,13427,1562,11865,0.537,13117,108,0.714,0.116,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
48,5,40,4,3,2,2860,2517,343,0.38,1544,45,0.364,0.88,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Dependent_count. Card_Category=Blue. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Gender=F. Marital_Status=Married
53,2,36,1,3,2,12778,507,12271,0.967,1133,28,0.4,0.04,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
53,2,38,3,2,1,1989,1003,986,0.677,5070,70,0.75,0.504,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
50,1,37,4,3,4,3277,2481,796,0.606,3965,59,0.844,0.757,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Revolving_Bal
38,2,28,5,3,4,3311,1556,1755,0.652,14470,103,0.746,0.47,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Gender=F. Marital_Status=Single
42,4,33,1,2,1,6224,0,6224,0.63,7612,82,0.783,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,test,0,Total_Relationship_Count. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
32,1,24,4,2,2,4116,1223,2893,0.73,1657,38,0.52,0.297,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Customer_Age. Dependent_count. Card_Category=Blue. Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Marital_Status=Married. Income_Category=60K - 80K
40,3,27,4,2,3,3427,0,3427,0.5,2625,63,0.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Customer_Age. Months_Inactive_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Marital_Status=Single
48,4,36,6,2,4,19762,507,19255,0.85,2793,67,0.595,0.026,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
45,4,36,3,2,1,4721,1289,3432,0.656,3856,74,0.762,0.273,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
51,3,46,1,4,3,2016,395,1621,0.711,2473,44,0.571,0.196,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
41,2,36,4,3,3,2201,2104,97,0.648,2408,38,0.583,0.956,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
44,3,34,5,3,3,14201,0,14201,0.574,2223,47,0.679,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Customer_Age. Card_Category=Blue. Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Avg_Open_To_Buy. Total_Trans_Amt. Total_Trans_Ct. Avg_Utilization_Ratio. Education_Level=Graduate. Marital_Status=Married. Income_Category=60K - 80K
50,2,45,6,2,4,32719,1650,31069,0.717,4037,60,0.714,0.05,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Relationship_Count
44,3,25,6,3,2,3083,1040,2043,0.729,4311,78,0.56,0.337,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
38,2,26,1,2,1,3860,1175,2685,0.734,14474,118,0.71,0.304,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
37,2,36,3,2,3,1534,0,1534,0.642,2596,39,0.393,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
31,1,36,6,3,5,12359,0,12359,0.843,7528,70,0.628,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,test,1,Total_Trans_Amt
54,2,44,6,3,2,7866,0,7866,0.76,4238,55,0.719,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Customer_Age. Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Avg_Utilization_Ratio. Marital_Status=Single. Income_Category=60K - 80K
52,3,47,3,3,2,2972,0,2972,1.035,922,25,0.562,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
35,3,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal
56,3,46,2,1,2,7234,2055,5179,0.703,5051,83,0.66,0.284,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Ct
55,3,36,4,3,4,34516,0,34516,1.007,9931,70,0.75,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,test,1,Total_Trans_Amt
58,3,51,2,2,1,10021,1952,8069,0.699,4431,68,0.581,0.195,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
60,0,51,6,1,2,2230,1796,434,0.637,4929,61,0.488,0.805,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count
36,3,25,6,2,4,3645,2517,1128,0.749,4142,74,0.644,0.691,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
52,3,36,2,1,3,3240,0,3240,0.812,4803,83,0.804,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
31,0,25,5,2,2,5715,1741,3974,0.816,2324,67,1.03,0.305,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
57,2,45,3,4,3,2428,932,1496,0.768,4823,62,0.824,0.384,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Months_Inactive_12_mon
52,1,44,1,3,2,3770,0,3770,0.544,2387,51,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal
35,1,26,6,4,4,2045,1707,338,0.577,2183,39,0.696,0.835,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
64,0,36,3,2,4,3196,0,3196,0.578,3412,72,0.674,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
45,3,38,3,6,1,4195,2440,1755,0.889,4430,72,0.714,0.582,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
44,5,36,2,3,4,34140,0,34140,0.877,8177,76,0.52,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,test,1,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
43,2,24,2,3,2,2962,2517,445,1.046,929,31,0.409,0.85,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
