Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender=F,Gender=M,Education_Level=College,Education_Level=Doctorate,Education_Level=Graduate,Education_Level=High School,Education_Level=Post-Graduate,Education_Level=Uneducated,Education_Level=Unknown,Marital_Status=Divorced,Marital_Status=Married,Marital_Status=Single,Marital_Status=Unknown,Income_Category=40K - 60K,Income_Category=60K - 80K,Income_Category=80K - 120K,Income_Category=Less than 40K,Income_Category=More than 120K,Income_Category=Unknown,Card_Category=Blue,Card_Category=Gold,Card_Category=Platinum,Card_Category=Silver,Type,Label,Narrative
59,0,52,6,4,2,2302.0,0,2302.0,0.52,2256,40,0.667,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
36,2,26,1,2,3,1821.0,1486,335.0,0.827,2824,43,0.387,0.816,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
47,3,40,1,3,0,7114.0,1637,5477.0,0.699,4758,81,0.5,0.23,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,1,36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
35,3,27,3,3,3,2664.0,0,2664.0,0.731,3906,74,0.574,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
50,2,36,5,2,2,1438.3,0,1438.3,0.658,2329,43,0.593,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
45,5,40,1,2,0,29227.0,1151,28076.0,0.73,8420,100,0.852,0.039,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
56,3,45,2,1,3,8512.0,0,8512.0,1.038,811,27,1.25,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
52,1,42,4,4,2,5763.0,0,5763.0,0.615,2310,48,0.714,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
54,1,42,4,1,4,9642.0,2517,7125.0,0.614,1401,35,0.458,0.261,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
46,3,35,2,3,3,1706.0,0,1706.0,0.726,2320,42,0.448,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
43,2,39,3,1,2,18524.0,1736,16788.0,0.762,4496,64,0.882,0.094,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,test,0,Total_Trans_Amt. Total_Trans_Ct
34,3,21,2,2,2,1576.0,0,1576.0,0.789,2703,56,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
58,2,53,5,3,1,7712.0,962,6750.0,0.418,1574,34,0.062,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
46,3,36,5,3,4,5090.0,1650,3440.0,0.58,3707,72,0.44,0.324,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
46,4,41,6,1,2,8738.0,1172,7566.0,0.65,3121,60,0.395,0.134,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
48,5,41,5,3,1,34516.0,2517,31999.0,0.553,2260,50,0.786,0.073,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
43,2,24,2,2,2,16667.0,1463,15204.0,0.803,15301,115,0.797,0.088,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,3,36,3,3,4,3802.0,1300,2502.0,0.627,2165,36,0.385,0.342,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
54,2,42,3,4,3,1694.0,0,1694.0,0.354,1930,41,0.519,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
43,3,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
55,2,49,3,3,4,1809.0,0,1809.0,0.569,2123,44,0.571,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
60,2,54,1,6,2,8141.0,1811,6330.0,1.043,5043,53,0.432,0.222,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
47,4,36,4,2,5,20237.0,1593,18644.0,0.811,15041,102,1.0,0.079,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
38,3,36,5,4,3,1757.0,1352,405.0,0.879,4121,81,0.421,0.769,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
45,3,38,3,3,3,9234.0,0,9234.0,0.629,2586,44,0.257,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
51,4,42,3,1,3,2680.0,1753,927.0,0.32,1154,33,0.571,0.654,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
55,0,36,3,3,2,3097.0,827,2270.0,0.511,1390,24,0.263,0.267,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
60,1,50,5,1,3,1438.3,0,1438.3,0.578,4148,84,0.714,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,1,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
48,3,43,3,3,3,1670.0,0,1670.0,0.707,2790,37,0.321,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
38,2,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
43,3,36,2,3,3,1438.3,0,1438.3,0.539,1707,38,1.111,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
52,4,48,5,5,2,1438.3,771,667.3,0.652,5053,74,0.947,0.536,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
62,0,50,6,2,2,18819.0,0,18819.0,0.894,4273,87,0.977,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
58,1,47,3,3,3,12151.0,1799,10352.0,1.022,918,14,0.556,0.148,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
44,4,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
39,2,19,2,1,2,34516.0,796,33720.0,0.841,7721,75,0.667,0.023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,test,1,Total_Trans_Amt. Total_Trans_Ct
39,3,26,5,2,5,2190.0,0,2190.0,0.691,2338,40,0.6,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
50,3,40,5,4,4,4248.0,316,3932.0,0.661,2271,36,0.333,0.074,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
35,1,18,5,1,2,7583.0,1619,5964.0,1.468,2229,53,1.208,0.214,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
41,3,29,1,3,4,27945.0,0,27945.0,0.902,8345,70,1.059,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,test,1,Total_Trans_Amt. Total_Trans_Ct
50,4,37,1,2,3,3699.0,913,2786.0,0.866,7297,71,0.69,0.247,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
33,2,28,3,2,3,1438.3,746,692.3,0.913,4415,77,0.878,0.519,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
40,1,30,5,1,1,7554.0,1848,5706.0,0.767,4150,64,0.524,0.245,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
54,0,38,2,2,2,34516.0,0,34516.0,0.695,3901,54,0.421,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
42,4,36,3,2,2,6743.0,1737,5006.0,0.598,1934,30,0.579,0.258,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
36,2,36,6,2,5,8087.0,1263,6824.0,0.615,2429,69,0.643,0.156,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
44,4,30,3,4,4,4333.0,0,4333.0,0.463,1558,40,0.538,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
45,3,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
40,1,33,4,2,2,2392.0,1129,1263.0,0.695,4309,86,0.72,0.472,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
49,4,36,5,2,3,4167.0,0,4167.0,0.581,7590,87,0.776,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
50,4,36,1,3,1,2446.0,1763,683.0,0.598,4310,75,0.875,0.721,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
51,2,43,5,3,2,3245.0,0,3245.0,0.553,1977,29,0.261,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
45,3,35,6,2,1,18004.0,2517,15487.0,0.569,2030,45,0.452,0.14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
51,1,44,4,2,4,33004.0,2418,30586.0,0.923,10156,72,0.946,0.073,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,test,1,Total_Trans_Amt. Total_Trans_Ct
47,2,37,3,0,1,4254.0,1204,3050.0,0.538,5385,93,0.691,0.283,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
51,2,36,2,3,2,1438.3,1141,297.3,0.69,4485,85,0.889,0.793,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,2,36,6,1,2,10074.0,1079,8995.0,0.813,3338,65,0.711,0.107,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,test,0,Total_Trans_Amt. Total_Trans_Ct
41,1,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
37,2,36,6,3,2,2463.0,1751,712.0,0.854,2171,58,0.758,0.711,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
43,4,33,4,1,1,6548.0,1244,5304.0,0.667,4354,79,0.927,0.19,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
57,2,45,4,2,0,2494.0,1639,855.0,0.858,1555,39,0.625,0.657,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
62,2,52,4,2,2,2490.0,513,1977.0,0.678,864,20,0.333,0.206,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
54,5,44,5,3,3,5342.0,605,4737.0,0.691,2426,46,0.394,0.113,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
30,1,19,6,1,2,1644.0,0,1644.0,0.82,2533,44,0.517,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
50,0,36,5,1,4,7238.0,2111,5127.0,1.085,2025,36,1.118,0.292,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
26,1,13,6,2,4,1473.0,0,1473.0,0.813,2099,39,0.857,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Revolving_Bal. Total_Trans_Ct
58,2,53,3,0,2,1944.0,0,1944.0,0.613,2412,40,0.481,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
49,4,39,5,2,3,11545.0,1732,9813.0,0.871,3996,65,0.548,0.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
45,4,35,4,2,2,2705.0,0,2705.0,0.736,4749,80,0.778,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
33,2,20,2,1,4,34516.0,0,34516.0,1.004,9338,73,0.622,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
50,2,36,5,3,2,1721.0,1037,684.0,0.721,2681,57,0.727,0.603,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
41,5,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
44,1,36,5,3,4,5409.0,0,5409.0,0.819,10291,60,0.818,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
53,2,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
53,2,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
43,3,38,5,2,4,4075.0,1986,2089.0,1.214,2449,27,0.038,0.487,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
57,2,47,3,2,2,3136.0,2138,998.0,0.699,4930,80,0.739,0.682,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,2,41,3,2,3,4586.0,0,4586.0,0.812,2529,43,0.433,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
49,2,36,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
59,0,40,1,3,3,3297.0,0,3297.0,0.861,4783,91,0.685,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
48,3,43,2,3,3,9104.0,145,8959.0,0.765,2563,34,0.417,0.016,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
52,1,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
46,3,28,2,2,3,8551.0,1067,7484.0,0.931,1097,32,0.778,0.125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
41,1,30,4,2,3,5647.0,1175,4472.0,0.802,4868,76,0.81,0.208,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,4,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
39,1,28,4,2,4,3327.0,0,3327.0,1.089,1665,36,0.636,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Revolving_Bal. Total_Trans_Ct
58,3,40,6,1,3,8308.0,2517,5791.0,1.455,1915,37,1.056,0.303,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
60,0,36,1,1,3,4147.0,2262,1885.0,0.565,14624,111,0.79,0.545,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
46,4,42,6,2,1,11634.0,0,11634.0,0.52,4447,74,0.574,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
31,1,13,1,1,3,4829.0,0,4829.0,0.836,8286,65,0.857,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
46,3,39,3,3,2,13344.0,1907,11437.0,0.832,8534,86,0.83,0.143,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
39,0,27,6,3,3,17531.0,0,17531.0,0.8,4563,61,0.743,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Revolving_Bal. Total_Trans_Ct
41,3,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
36,3,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
47,3,39,2,3,2,10061.0,0,10061.0,0.787,2802,52,0.529,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
48,3,44,3,3,2,1438.3,0,1438.3,0.736,2054,46,0.586,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
38,1,28,3,2,3,3946.0,2375,1571.0,0.921,1646,43,0.536,0.602,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
43,4,37,5,1,3,2419.0,0,2419.0,0.762,3888,63,0.853,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
61,0,56,4,3,5,7118.0,813,6305.0,0.475,3964,66,0.65,0.114,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,3,36,3,2,2,24126.0,948,23178.0,0.616,3342,52,0.677,0.039,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
48,4,43,2,3,2,11272.0,1744,9528.0,0.347,1455,34,0.214,0.155,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
59,0,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
46,3,41,2,3,4,3313.0,0,3313.0,0.561,2135,44,0.419,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
44,3,32,3,3,2,1693.0,1457,236.0,0.919,2829,42,0.615,0.861,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
55,2,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.571,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
40,2,25,2,2,4,3795.0,2517,1278.0,0.563,1633,32,0.778,0.663,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
39,1,24,4,3,3,3770.0,1197,2573.0,0.621,1602,49,0.441,0.318,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
54,1,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
52,1,44,1,1,1,2563.0,1765,798.0,0.857,4515,77,0.925,0.689,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
48,4,33,1,3,2,4963.0,2115,2848.0,0.767,4989,78,0.696,0.426,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
36,2,26,3,3,2,1438.3,0,1438.3,0.61,4957,88,0.872,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
48,2,37,4,2,3,11750.0,487,11263.0,0.772,2532,48,0.548,0.041,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
